time,tremor_score_blue,activity_score_red
2025-06-01 00:00:00+00:00,0.02848826833913577,
2025-06-01 01:00:00+00:00,0.02877188048657975,
2025-06-01 02:00:00+00:00,0.029344130166472936,
2025-06-01 03:00:00+00:00,0.029840133454320572,
2025-06-01 04:00:00+00:00,0.029548122109664943,
2025-06-01 05:00:00+00:00,0.029617464147052026,
2025-06-01 06:00:00+00:00,0.030465638630849914,
2025-06-01 07:00:00+00:00,0.031289195693910775,
2025-06-01 08:00:00+00:00,0.030870882465343027,
2025-06-01 09:00:00+00:00,0.029953540861412702,
2025-06-01 10:00:00+00:00,0.02943136044017821,
2025-06-01 11:00:00+00:00,0.029466812871364878,
2025-06-01 12:00:00+00:00,0.02911223081860322,0.4441140283249263
2025-06-01 13:00:00+00:00,0.027849135560196834,0.4458902957997802
2025-06-01 14:00:00+00:00,0.026124603923676208,0.44713007857541515
2025-06-01 15:00:00+00:00,0.025398276000177723,0.44831254816371113
2025-06-01 16:00:00+00:00,0.02535688270986873,0.44973242901133176
2025-06-01 17:00:00+00:00,0.025934316525131507,0.45024435462831597
2025-06-01 18:00:00+00:00,0.027091654638878818,0.450564696886081
2025-06-01 19:00:00+00:00,0.02796771810832789,0.45154360834954416
2025-06-01 20:00:00+00:00,0.028621592233176854,0.45247480741106544
2025-06-01 21:00:00+00:00,0.029573234965416147,0.455139357904426
2025-06-01 22:00:00+00:00,0.03005588950549613,0.45832958416009045
2025-06-01 23:00:00+00:00,0.030878469269018785,0.46098325092634357
2025-06-02 00:00:00+00:00,0.03252778366903399,0.46055297387009
2025-06-02 01:00:00+00:00,0.03429114282150176,0.4600122770575981
2025-06-02 02:00:00+00:00,0.03411835369264641,0.4600310052740293
2025-06-02 03:00:00+00:00,0.034639179713674514,0.46004820068244057
2025-06-02 04:00:00+00:00,0.03803355955240353,0.4514407734444378
2025-06-02 05:00:00+00:00,0.043653253962355545,0.4385560476228227
2025-06-02 06:00:00+00:00,0.04934677511517375,0.42615290057711613
2025-06-02 07:00:00+00:00,0.0537617363090511,0.4144511334616209
2025-06-02 08:00:00+00:00,0.05691274664791349,0.4016064907583932
2025-06-02 09:00:00+00:00,0.05956067239210758,0.3930512406961718
2025-06-02 10:00:00+00:00,0.0620521392104011,0.3828375029410541
2025-06-02 11:00:00+00:00,0.06224666944131016,0.3691847249866498
2025-06-02 12:00:00+00:00,0.06204918589108951,0.356197572475117
2025-06-02 13:00:00+00:00,0.06295848957254618,0.34261652221747024
2025-06-02 14:00:00+00:00,0.06358263375682109,0.33230701521080636
2025-06-02 15:00:00+00:00,0.0641186259436266,0.3236107681428967
2025-06-02 16:00:00+00:00,0.06424735881129494,0.31551823454295946
2025-06-02 17:00:00+00:00,0.06356023514088001,0.3062747395547362
2025-06-02 18:00:00+00:00,0.06265530469956095,0.29595787173901356
2025-06-02 19:00:00+00:00,0.06061778689358401,0.28465199000931773
2025-06-02 20:00:00+00:00,0.05882552659478533,0.2758472762239589
2025-06-02 21:00:00+00:00,0.05727611592055884,0.26669098468302116
2025-06-02 22:00:00+00:00,0.05725242817076934,0.2544979818154399
2025-06-02 23:00:00+00:00,0.05586991258737796,0.24321448805319987
2025-06-03 00:00:00+00:00,0.052254519800319144,0.23516831535161675
2025-06-03 01:00:00+00:00,0.046756966541526085,0.22673725866664018
2025-06-03 02:00:00+00:00,0.040813382616959354,0.21721217496859915
2025-06-03 03:00:00+00:00,0.03675005267570503,0.2083407165572771
2025-06-03 04:00:00+00:00,0.03346033644472735,0.2065146781166321
2025-06-03 05:00:00+00:00,0.030448530053810843,0.20585409652892508
2025-06-03 06:00:00+00:00,0.028294122643178026,0.2063655679795333
2025-06-03 07:00:00+00:00,0.027679411543967674,0.20831192471873464
2025-06-03 08:00:00+00:00,0.02732474505466668,0.21184083075182708
2025-06-03 09:00:00+00:00,0.026162740083350726,0.21404813612316412
2025-06-03 10:00:00+00:00,0.026203909026356907,0.21182008131137836
2025-06-03 11:00:00+00:00,0.027748087001070905,0.21066891601316864
2025-06-03 12:00:00+00:00,0.028899698769173667,0.20884750114837683
2025-06-03 13:00:00+00:00,0.029489650030980082,0.2090397555086266
2025-06-03 14:00:00+00:00,0.029645565438600828,0.20938647817379002
2025-06-03 15:00:00+00:00,0.029636938310760245,0.2080336341981748
2025-06-03 16:00:00+00:00,0.02988876332423158,0.20393040246422844
2025-06-03 17:00:00+00:00,0.03064089206043915,0.20000351801957905
2025-06-03 18:00:00+00:00,0.031305596275328904,0.19670450314908738
2025-06-03 19:00:00+00:00,0.032539583158397486,0.1923433567842387
2025-06-03 20:00:00+00:00,0.03438473688222743,0.18599664551389586
2025-06-03 21:00:00+00:00,0.036794525166889885,0.18023634276746225
2025-06-03 22:00:00+00:00,0.03892946762302032,0.1769587371109428
2025-06-03 23:00:00+00:00,0.04054890551369005,0.1735640623121842
2025-06-04 00:00:00+00:00,0.04267921716111952,0.169857901153446
2025-06-04 01:00:00+00:00,0.045736104642681207,0.16892329842165923
2025-06-04 02:00:00+00:00,0.04887070358519852,0.17284668014927992
2025-06-04 03:00:00+00:00,0.0539767308915533,0.17737734516653358
2025-06-04 04:00:00+00:00,0.057359308864112994,0.1815492052955478
2025-06-04 05:00:00+00:00,0.05874663880201673,0.18756466953122394
2025-06-04 06:00:00+00:00,0.05859845476409473,0.19322333262289157
2025-06-04 07:00:00+00:00,0.05623878720151394,0.19672726473347923
2025-06-04 08:00:00+00:00,0.054003075679149075,0.19840058066842575
2025-06-04 09:00:00+00:00,0.05265708487844192,0.1997830035749332
